"","timepoints","n.samples","clim.signal.ann","clim.timepoints.ssr","proxy.bt","proxy.bt.sb","proxy.bt.sb.sampY","proxy.bt.sb.sampYM","proxy.bt.sb.inf.b","proxy.bt.sb.inf.b.n","proxy.bt.sb.sampYM.b","proxy.bt.sb.sampYM.b.n","simulated.proxy","simulated.proxy.cal.err","reconstructed.climate"
"103",11640,1e+05,27.1574747721354,27.2895037078858,4.48548980968574,4.37442974186309,4.3742580112622,4.3741471989932,NA,NA,NA,4.3741471989932,4.3741471989932,4.3741471989932,27.1477289014038
"104",11685,1e+05,27.392973836263,27.3057102457683,4.48157047042147,4.37067728331677,4.37053135172381,4.37164567674263,NA,NA,NA,4.37164567674263,4.37164567674263,4.37164567674263,27.1413727727312
"105",11729,1e+05,27.7044642130534,27.2955277506511,4.47746202119165,4.36676855208661,4.36689763357606,4.36761982208549,NA,NA,NA,4.36761982208549,4.36761982208549,4.36761982208549,27.1311358205336
"106",11773,1e+05,27.3263743082683,27.2444360605876,4.47438971127669,4.36405460807316,4.36423367439652,4.36420901548436,NA,NA,NA,4.36420901548436,4.36420901548436,4.36420901548436,27.1224554275126
"107",11818,1e+05,27.1950571695964,27.2369143422445,4.47025425560982,4.36021225660315,4.36094447887235,4.35574698569584,NA,NA,NA,4.35574698569584,4.35574698569584,4.35574698569584,27.1008905061512
"108",11862,1e+05,27.2187260945638,27.226864827474,4.46765266966867,4.3580816370224,4.35826743706381,4.36063988132612,NA,NA,NA,4.36063988132612,4.36063988132612,4.36063988132612,27.1133648291804
"109",11906,1e+05,27.2604792277018,27.2326550547282,4.46483700653276,4.35566624908166,4.35569644466087,4.35464898516064,NA,NA,NA,4.35464898516064,4.35464898516064,4.35464898516064,27.0980892543936
"110",11951,1e+05,27.297260538737,27.222819442749,4.4593693678842,4.3505516640056,4.35052320015558,4.3504396885452,NA,NA,NA,4.3504396885452,4.3504396885452,4.3504396885452,27.0873438231196
"111",11995,1e+05,27.2169687906901,27.1938568623861,4.45410613088649,4.34570423961434,4.34588908604681,4.34639023200007,NA,NA,NA,4.34639023200007,4.34639023200007,4.34639023200007,27.0769966126359
"112",12039,1e+05,27.3397104899089,27.1859070078532,4.44913628691193,4.34105486144193,4.34063750565054,4.34113834471343,NA,NA,NA,4.34113834471343,4.34113834471343,4.34113834471343,27.0635625710029
"113",12084,1e+05,26.9251113891602,27.1755964660645,4.44551566915018,4.33762306450509,4.33733700638366,4.33725821871338,NA,NA,NA,4.33725821871338,4.33725821871338,4.33725821871338,27.0536269766407
"114",12128,1e+05,27.2190668741862,27.1061224365235,4.43969179434142,4.33217394861222,4.33241845325654,4.33387701227852,NA,NA,NA,4.33387701227852,4.33387701227852,4.33387701227852,27.0449616839678
"115",12172,1e+05,27.0598897298177,27.0948792012533,4.43421333182048,4.32680362842532,4.32654624809889,4.32782103037139,NA,NA,NA,4.32782103037139,4.32782103037139,4.32782103037139,27.0294246152568
"116",12217,1e+05,27.0321543375651,27.0996180216472,4.43080569782594,4.32368107961692,4.32363628249996,4.32486649227335,NA,NA,NA,4.32486649227335,4.32486649227335,4.32486649227335,27.0218366370063
"117",12261,1e+05,26.8581405639649,27.0967097473145,4.42763541011575,4.32060394790015,4.32085542749135,4.32202722950549,NA,NA,NA,4.32202722950549,4.32202722950549,4.32202722950549,27.0145398281785
"118",12305,1e+05,27.0914830525716,27.1056800079346,4.42336317541661,4.31640154464896,4.31631359499153,4.31421607620831,NA,NA,NA,4.31421607620831,4.31421607620831,4.31421607620831,26.9944406686747
"119",12350,1e+05,27.3164077758789,27.1082513173421,4.42014931891693,4.31349302173178,4.31329478878861,4.31529334829829,NA,NA,NA,4.31529334829829,4.31529334829829,4.31529334829829,26.9972147985498
"120",12438,1e+05,27.2965001424154,27.0967712148031,4.41415082671788,4.30782207010184,4.30748607250944,4.30729576404947,NA,NA,NA,4.30729576404947,4.30729576404947,4.30729576404947,26.9766033391532
"121",12482,1e+05,27.356223042806,27.1118876393636,4.40992276649377,4.30310557491775,4.30279897565612,4.30564067910592,NA,NA,NA,4.30564067910592,4.30564067910592,4.30564067910592,26.9723330573384
"122",12527,1e+05,27.3894643147787,27.1137264506022,4.40885430666537,4.30163805480816,4.3016965011198,4.30356221282639,NA,NA,NA,4.30356221282639,4.30356221282639,4.30356221282639,26.9669680844109
"123",12571,1e+05,27.1719401041667,27.1465073903402,4.41009399988544,4.30259128546098,4.30237678559732,4.30086065616458,NA,NA,NA,4.30086065616458,4.30086065616458,4.30086065616458,26.9599909058864
"124",12615,1e+05,27.3572250366211,27.1444907887777,4.41142522902773,4.30381459404184,4.30433661901949,4.30874470609943,NA,NA,NA,4.30874470609943,4.30874470609943,4.30874470609943,26.9803404052262
"125",12660,1e+05,26.9833236694336,27.1669927978516,4.4123220790576,4.30479344186384,4.30493458822261,4.3004093917866,NA,NA,NA,4.3004093917866,4.3004093917866,4.3004093917866,26.9588250202391
"126",12748,1e+05,27.2892801920573,27.1850336201986,4.41456976823513,4.30683210537461,4.30684267503303,4.30810262262027,NA,NA,NA,4.30810262262027,4.30810262262027,4.30810262262027,26.9786845186541
"127",12793,1e+05,27.4890508015951,27.1850828297933,4.4162863225101,4.30826164690204,4.30859778304983,4.30874185518268,NA,NA,NA,4.30874185518268,4.30874185518268,4.30874185518268,26.9803330534648
"128",12837,1e+05,27.1805638631185,27.183569132487,4.41856994263443,4.31035662728451,4.31021224004968,4.31032769106242,NA,NA,NA,4.31032769106242,4.31032769106242,4.31032769106242,26.9844217544012
"129",12881,1e+05,27.1315806070964,27.1456770833334,4.41980857801296,4.31140646541682,4.31154593146115,4.31277221294244,NA,NA,NA,4.31277221294244,4.31277221294244,4.31277221294244,26.9907214274312
"130",12926,1e+05,27.0888610839844,27.1444631703695,4.42120358733321,4.31237166697276,4.31273245237345,4.31208243702025,NA,NA,NA,4.31208243702025,4.31208243702025,4.31208243702025,26.9889441970336
"131",13059,1e+05,26.8914174397787,27.0733597819011,4.42084518446361,4.3114605377672,4.31164149777673,4.31038932471454,NA,NA,NA,4.31038932471454,4.31038932471454,4.31038932471454,26.9845806317558
"132",13103,1e+05,26.9058039347331,27.082360127767,4.41895020147035,4.30911406306711,4.30930333243981,4.31279721265005,NA,NA,NA,4.31279721265005,4.31279721265005,4.31279721265005,26.990785834664
"133",13147,1e+05,27.2142196655274,27.1244579823812,4.41680535325314,4.30687496422593,4.30656929549972,4.30684839901851,NA,NA,NA,4.30684839901851,4.30684839901851,4.30684839901851,26.9754492552473
"134",13192,1e+05,27.3529017130534,27.1442514801026,4.41392934221777,4.30410086175205,4.30406087240818,4.30485435732158,NA,NA,NA,4.30485435732158,4.30485435732158,4.30485435732158,26.9703036946358
"135",13517,1e+05,27.3145462036133,27.1398073323568,4.4024236480723,4.29357702171255,4.29331015432656,4.29112234335608,NA,NA,NA,4.29112234335608,4.29112234335608,4.29112234335608,26.9348038164822
"136",13620,1e+05,27.3618764241537,27.1193072509766,4.39608112906876,4.28815992498667,4.28779496337144,4.28622589544249,NA,NA,NA,4.28622589544249,4.28622589544249,4.28622589544249,26.9221180816344
"137",13724,1e+05,27.2550216674805,27.1003438822429,4.38735941724893,4.28029078083657,4.28006562303286,4.2777510714872,NA,NA,NA,4.2777510714872,4.2777510714872,4.2777510714872,26.9001271907864
"138",13827,1e+05,27.0082514444987,27.0471233113607,4.37738390175794,4.27130676886064,4.27161746088434,4.27209694228724,NA,NA,NA,4.27209694228724,4.27209694228724,4.27209694228724,26.8854313349455
"139",13991,1e+05,26.9729451497396,26.8564463806153,4.35394427405922,4.24922695832763,4.2493835772279,4.25021502285771,NA,NA,NA,4.25021502285771,4.25021502285771,4.25021502285771,26.8283733503533
"140",14050,1e+05,26.732319132487,26.7715780893962,4.34644141124368,4.24255239079322,4.24293334611234,4.24297429502808,NA,NA,NA,4.24297429502808,4.24297429502808,4.24297429502808,26.809428158407
"141",14110,1e+05,26.5034118652344,26.6981339772543,4.33647946941639,4.23351637681519,4.23353394825248,4.23067034343089,NA,NA,NA,4.23067034343089,4.23067034343089,4.23067034343089,26.7771608932066
"142",14170,1e+05,26.6488764444987,26.7578957366944,4.32700542449704,4.22505304710003,4.22502334552543,4.22553490932182,NA,NA,NA,4.22553490932182,4.22553490932182,4.22553490932182,26.7636653868184
"143",14229,1e+05,26.8970886230469,26.937600962321,4.3165186201508,4.21554165328722,4.21659557719545,4.21485671370737,NA,NA,NA,4.21485671370737,4.21485671370737,4.21485671370737,26.7355513640247
"144",14408,1e+05,26.8586466471354,26.8209965006511,4.28929888572319,4.19097821156443,4.19089557525117,4.19169818269035,NA,NA,NA,4.19169818269035,4.19169818269035,4.19169818269035,26.6743330253824
"145",14468,1e+05,26.8825037638347,26.823316116333,4.27920013869942,4.18162262619879,4.18172573563993,4.18266619747172,NA,NA,NA,4.18266619747172,4.18266619747172,4.18266619747172,26.650365730511
"146",14528,1e+05,26.8805506388347,26.8697240193685,4.27037848924501,4.17341280110328,4.17353090054214,4.17434977227826,NA,NA,NA,4.17434977227826,4.17434977227826,4.17434977227826,26.6282514363157
"147",14587,1e+05,26.9724746704102,26.8354951731364,4.26509450439346,4.16877964790501,4.16945221138675,4.17111874097537,NA,NA,NA,4.17111874097537,4.17111874097537,4.17111874097537,26.6196478810937
"148",14647,1e+05,26.7213633219401,26.767898610433,4.26084636766225,4.16526228633411,4.16519322913938,4.16234522517524,NA,NA,NA,4.16234522517524,4.16234522517524,4.16234522517524,26.5962521970653
"149",14707,1e+05,26.8607421875,26.71472752889,4.2573761818649,4.16255200816451,4.16294850734489,4.16545351541509,NA,NA,NA,4.16545351541509,4.16545351541509,4.16545351541509,26.6045464800806
"150",15028,1e+05,26.6035349527995,26.6579109446208,4.2368974082438,4.14705904117892,4.14700656110761,4.14827032390297,NA,NA,NA,4.14827032390297,4.14827032390297,4.14827032390297,26.5586164911388
"151",15121,1e+05,26.678982035319,26.6379522450765,4.22434085363133,4.13647868758179,4.13608817099332,4.13595697042877,NA,NA,NA,4.13595697042877,4.13595697042877,4.13595697042877,26.5255862193958
"152",15307,1e+05,26.6474472045899,26.6058859507243,4.19633067002863,4.11246261724114,4.11219407371412,4.11646123393698,NA,NA,NA,4.11646123393698,4.11646123393698,4.11646123393698,26.4730877415003
"153",15400,1e+05,26.6437596638998,26.5247715759278,4.18623093187929,4.10398908310755,4.10447470152638,4.10408994014877,NA,NA,NA,4.10408994014877,4.10408994014877,4.10408994014877,26.4396449903441
"154",15493,1e+05,26.3965850830078,26.4995241292318,4.17659762837973,4.09588660884899,4.09620032812463,4.09855549299296,NA,NA,NA,4.09855549299296,4.09855549299296,4.09855549299296,26.4246513234547
