"","timepoints","n.samples","clim.signal.ann","clim.timepoints.ssr","proxy.bt","proxy.bt.sb","proxy.bt.sb.sampY","proxy.bt.sb.sampYM","proxy.bt.sb.inf.b","proxy.bt.sb.inf.b.n","proxy.bt.sb.sampYM.b","proxy.bt.sb.sampYM.b.n","simulated.proxy","simulated.proxy.cal.err","reconstructed.climate"
"25",6355,Inf,27.8321980794271,27.6721352386475,0.959746834656088,0.959746834656088,NA,NA,NA,0.959746834656088,NA,NA,0.959746834656088,0.959746834656088,27.7499040804875
"26",6388,Inf,27.7041997273763,27.6959362284343,0.959620327939234,0.959620327939234,NA,NA,NA,0.959620327939234,NA,NA,0.959620327939234,0.959620327939234,27.7460705436132
"27",6481,Inf,27.6847193400065,27.7439334360759,0.959105206752908,0.959105206752908,NA,NA,NA,0.959105206752908,NA,NA,0.959105206752908,0.959105206752908,27.7304608106942
"28",6603,Inf,27.7745376586914,27.6425279490153,0.958474366530322,0.958474366530322,NA,NA,NA,0.958474366530322,NA,NA,0.958474366530322,0.958474366530322,27.7113444403128
"29",6664,Inf,27.7752217610677,27.6988401540121,0.958254582694088,0.958254582694088,NA,NA,NA,0.958254582694088,NA,NA,0.958254582694088,0.958254582694088,27.7046843240633
"30",6786,Inf,27.3260157267253,27.6843259429932,0.957863364449189,0.957863364449189,NA,NA,NA,0.957863364449189,NA,NA,0.957863364449189,0.957863364449189,27.692829225733
"31",6969,Inf,27.6072377522787,27.6688961537679,0.957450212417325,0.957450212417325,NA,NA,NA,0.957450212417325,NA,NA,0.957450212417325,0.957450212417325,27.6803094671917
"32",7030,Inf,27.7198933919271,27.6626470692953,0.957362192454422,0.957362192454422,NA,NA,NA,0.957362192454422,NA,NA,0.957362192454422,0.957362192454422,27.6776421955886
"33",7091,Inf,27.6973790486654,27.7018989562989,0.957291117394144,0.957291117394144,NA,NA,NA,0.957291117394144,NA,NA,0.957291117394144,0.957291117394144,27.6754884058832
"34",7152,Inf,27.781630452474,27.7114144134522,0.957242237747682,0.957242237747682,NA,NA,NA,0.957242237747682,NA,NA,0.957242237747682,0.957242237747682,27.6740072044752
"35",7332,Inf,27.5531351725261,27.675323232015,0.95715628921335,0.95715628921335,NA,NA,NA,0.95715628921335,NA,NA,0.95715628921335,0.95715628921335,27.6714027034348
"36",7390,Inf,27.8359415690104,27.6739707692464,0.957137765330044,0.957137765330044,NA,NA,NA,0.957137765330044,NA,NA,0.957137765330044,0.957137765330044,27.6708413736377
"37",7448,Inf,27.5650675455729,27.6749727884929,0.957058824546727,0.957058824546727,NA,NA,NA,0.957058824546727,NA,NA,0.957058824546727,0.957058824546727,27.6684492286887
"38",7680,Inf,27.7591924031576,27.6697080993653,0.956781420520009,0.956781420520009,NA,NA,NA,0.956781420520009,NA,NA,0.956781420520009,0.956781420520009,27.6600430460609
"39",7738,Inf,27.6753529866537,27.6822864532471,0.95669455822335,0.95669455822335,NA,NA,NA,0.95669455822335,NA,NA,0.95669455822335,0.95669455822335,27.657410855253
"40",7912,Inf,27.5506530761719,27.6544568888347,0.956432699221336,0.956432699221336,NA,NA,NA,0.956432699221336,NA,NA,0.956432699221336,0.956432699221336,27.6494757339799
"41",7970,Inf,27.5920934041341,27.6950586191813,0.956290745484314,0.956290745484314,NA,NA,NA,0.956290745484314,NA,NA,0.956290745484314,0.956290745484314,27.6451741055853
"42",8086,Inf,27.6891189575196,27.6322911071778,0.956076477175337,0.956076477175337,NA,NA,NA,0.956076477175337,NA,NA,0.956076477175337,0.956076477175337,27.6386811265254
"43",8260,Inf,27.5821599324544,27.5958979288737,0.955671158058912,0.955671158058912,NA,NA,NA,0.955671158058912,NA,NA,0.955671158058912,0.955671158058912,27.6263987290579
"44",8550,Inf,27.4973490397136,27.5843646240235,0.954812961365617,0.954812961365616,NA,NA,NA,0.954812961365616,NA,NA,0.954812961365616,0.954812961365616,27.600392768655
"45",8667,Inf,27.3864074707031,27.5977598571778,0.954597276559393,0.954597276559393,NA,NA,NA,0.954597276559393,NA,NA,0.954597276559393,0.954597276559393,27.5938568654361
"46",8725,Inf,27.480605061849,27.6344803365072,0.954550421730185,0.954550421730185,NA,NA,NA,0.954550421730185,NA,NA,0.954550421730185,0.954550421730185,27.5924370221268
"47",8841,Inf,27.4219655354818,27.5844973246257,0.95451501142636,0.95451501142636,NA,NA,NA,0.95451501142636,NA,NA,0.95451501142636,0.95451501142636,27.591363982617
"48",8957,Inf,27.5985631306966,27.6012901814779,0.954605678887564,0.954605678887564,NA,NA,NA,0.954605678887564,NA,NA,0.954605678887564,0.954605678887564,27.5941114814413
"49",9015,Inf,27.4289642333985,27.5612981160482,0.954637870188713,0.954637870188713,NA,NA,NA,0.954637870188713,NA,NA,0.954637870188713,0.954637870188713,27.5950869754155
"50",9073,Inf,27.6194880167643,27.5778133138021,0.954560761440784,0.954560761440784,NA,NA,NA,0.954560761440784,NA,NA,0.954560761440784,0.954560761440784,27.5927503466904
"51",9131,Inf,27.7820780436198,27.6259920501709,0.954440126468448,0.954440126468448,NA,NA,NA,0.954440126468448,NA,NA,0.954440126468448,0.954440126468448,27.5890947414681
"52",9189,Inf,27.4302917480469,27.6026409657796,0.954208656351311,0.954208656351311,NA,NA,NA,0.954208656351311,NA,NA,0.954208656351311,0.954208656351311,27.5820804954943
"53",9247,Inf,27.5311396280925,27.5577973937989,0.954316111015506,0.954316111015506,NA,NA,NA,0.954316111015506,NA,NA,0.954316111015506,0.954316111015506,27.5853366974396
"54",9363,Inf,27.4162027994792,27.5793775685628,0.954140479660572,0.954140479660572,NA,NA,NA,0.954140479660572,NA,NA,0.954140479660572,0.954140479660572,27.5800145351688
"55",9421,Inf,27.490993754069,27.5945483398438,0.954264343586681,0.954264343586681,NA,NA,NA,0.954264343586681,NA,NA,0.954264343586681,0.954264343586681,27.5837679874752
"56",9479,Inf,27.5130655924479,27.5762147521973,0.954172713333696,0.954172713333696,NA,NA,NA,0.954172713333696,NA,NA,0.954172713333696,0.954172713333696,27.5809913131423
"57",9537,Inf,27.8330678304037,27.5740677642822,0.953719301698342,0.953719301698342,NA,NA,NA,0.953719301698342,NA,NA,0.953719301698342,0.953719301698342,27.5672515666164
"58",9653,Inf,27.4751118977865,27.5532909647624,0.953870334582727,0.953870334582727,NA,NA,NA,0.953870334582727,NA,NA,0.953870334582727,0.953870334582727,27.5718283206887
"59",9711,Inf,27.4346684773763,27.5491694895427,0.953842405954925,0.953842405954925,NA,NA,NA,0.953842405954925,NA,NA,0.953842405954925,0.953842405954925,27.5709819986341
"60",9769,Inf,27.5451599121094,27.5637548573812,0.953783337263117,0.953783337263117,NA,NA,NA,0.953783337263117,NA,NA,0.953783337263117,0.953783337263117,27.5691920382763
"61",9827,Inf,27.6075124104818,27.5735344187419,0.953658308881466,0.953658308881466,NA,NA,NA,0.953658308881466,NA,NA,0.953658308881466,0.953658308881466,27.5654032994384
"62",9885,Inf,27.711452738444,27.5838967895508,0.953632870934151,0.953632870934151,NA,NA,NA,0.953632870934151,NA,NA,0.953632870934151,0.953632870934151,27.56463245255
"63",9943,Inf,27.4232498168946,27.5477061716716,0.953464461748501,0.953464461748501,NA,NA,NA,0.953464461748501,NA,NA,0.953464461748501,0.953464461748501,27.559529143894
"64",10036,Inf,27.7499989827474,27.5766362253825,0.953486151646279,0.953486151646279,NA,NA,NA,0.953486151646279,NA,NA,0.953486151646279,0.953486151646279,27.5601864135236
"65",10071,Inf,27.4367004394531,27.5707630157471,0.953496432169403,0.953496432169403,NA,NA,NA,0.953496432169403,NA,NA,0.953496432169403,0.953496432169403,27.5604979445274
"66",10105,Inf,27.6212504069011,27.5665013122559,0.953425304138213,0.953425304138213,NA,NA,NA,0.953425304138213,NA,NA,0.953425304138213,0.953425304138213,27.5583425496428
"67",10175,Inf,27.5853286743164,27.5628666432699,0.95334941876995,0.95334941876995,NA,NA,NA,0.95334941876995,NA,NA,0.95334941876995,0.95334941876995,27.5560429930288
"68",10210,Inf,27.4941345214844,27.5272450510661,0.953159484652586,0.953159484652586,NA,NA,NA,0.953159484652586,NA,NA,0.953159484652586,0.953159484652586,27.5502874137147
"69",10245,Inf,27.3898763020834,27.4871989949545,0.95306062458216,0.95306062458216,NA,NA,NA,0.95306062458216,NA,NA,0.95306062458216,0.95306062458216,27.5472916540048
"70",10279,Inf,27.2756998697917,27.5093658955892,0.95306435865347,0.95306435865347,NA,NA,NA,0.95306435865347,NA,NA,0.95306435865347,0.95306435865347,27.5474048076809
"71",10314,Inf,28.0956893920899,27.5305473073324,0.953007673232875,0.953007673232875,NA,NA,NA,0.953007673232875,NA,NA,0.953007673232875,0.953007673232875,27.5456870676629
"72",10349,Inf,27.4279927571615,27.545523707072,0.952754442196431,0.952754442196431,NA,NA,NA,0.952754442196431,NA,NA,0.952754442196431,0.952754442196431,27.5380133998918
"73",10384,Inf,27.6689188639323,27.5494515736898,0.952505312173693,0.952505312173693,NA,NA,NA,0.952505312173693,NA,NA,0.952505312173693,0.952505312173693,27.5304640052634
"74",10419,Inf,27.5546432495117,27.5463533782959,0.952517336900009,0.952517336900009,NA,NA,NA,0.952517336900009,NA,NA,0.952517336900009,0.952517336900009,27.5308283909094
"75",10453,Inf,27.4885243733724,27.5530260721843,0.952232049964102,0.952232049964102,NA,NA,NA,0.952232049964102,NA,NA,0.952232049964102,0.952232049964102,27.5221833322455
"76",10488,Inf,27.5596201578776,27.5372398122152,0.952024761968129,0.952024761968129,NA,NA,NA,0.952024761968129,NA,NA,0.952024761968129,0.952024761968129,27.5159018778221
"77",10558,Inf,27.2799112955729,27.5058733113607,0.95166645141179,0.95166645141179,NA,NA,NA,0.95166645141179,NA,NA,0.95166645141179,0.95166645141179,27.5050439821754
"78",10593,Inf,27.7901245117188,27.4919564056397,0.951719303667023,0.951719303667023,NA,NA,NA,0.951719303667023,NA,NA,0.951719303667023,0.951719303667023,27.5066455656674
"79",10627,Inf,27.7320826212565,27.5059816996257,0.95178801529153,0.95178801529153,NA,NA,NA,0.95178801529153,NA,NA,0.95178801529153,0.95178801529153,27.508727736107
"80",10662,Inf,27.6282999674479,27.5070762888591,0.951652577046804,0.951652577046804,NA,NA,NA,0.951652577046804,NA,NA,0.951652577046804,0.951652577046804,27.5046235468728
"81",10732,Inf,27.6130793253581,27.4681837972005,0.951339691132496,0.951339691132496,NA,NA,NA,0.951339691132496,NA,NA,0.951339691132496,0.951339691132496,27.4951421555302
"82",10767,Inf,27.3058029174805,27.4375087738037,0.950952969798418,0.950952969798418,NA,NA,NA,0.950952969798418,NA,NA,0.950952969798418,0.950952969798418,27.4834233272248
"83",10801,Inf,27.3552439371745,27.4512321217855,0.950813212712196,0.950813212712195,NA,NA,NA,0.950813212712195,NA,NA,0.950813212712195,0.950813212712195,27.4791882640059
"84",10836,Inf,27.3258377075196,27.4753652445476,0.95065103872314,0.95065103872314,NA,NA,NA,0.95065103872314,NA,NA,0.95065103872314,0.95065103872314,27.4742739007012
"85",10871,Inf,27.6738601684571,27.4912332407634,0.950282715406921,0.950282715406921,NA,NA,NA,0.950282715406921,NA,NA,0.950282715406921,0.950282715406921,27.4631125880885
"86",10906,Inf,27.4849614461263,27.4719181569418,0.950050699817637,0.950050699817637,NA,NA,NA,0.950050699817637,NA,NA,0.950050699817637,0.950050699817637,27.4560818126557
"87",10941,Inf,27.4174285888672,27.4643339538574,0.949846195763578,0.949846195763578,NA,NA,NA,0.949846195763578,NA,NA,0.949846195763578,0.949846195763578,27.4498847201084
"88",10975,Inf,27.3905705769857,27.4697451019287,0.949720488839213,0.949720488839213,NA,NA,NA,0.949720488839213,NA,NA,0.949720488839213,0.949720488839213,27.4460754193701
"89",11010,Inf,27.5411977132162,27.4701625315349,0.949571714411395,0.949571714411395,NA,NA,NA,0.949571714411395,NA,NA,0.949571714411395,0.949571714411395,27.4415671033756
"90",11058,Inf,27.4148600260417,27.4342766571045,0.949147256374326,0.949147256374326,NA,NA,NA,0.949147256374326,NA,NA,0.949147256374326,0.949147256374326,27.4287047386159
"91",11072,Inf,27.1212809244792,27.433931350708,0.949040784121796,0.949040784121796,NA,NA,NA,0.949040784121796,NA,NA,0.949040784121796,0.949040784121796,27.4254783067211
"92",11086,Inf,27.3594604492188,27.439507039388,0.948928159699606,0.948928159699606,NA,NA,NA,0.948928159699606,NA,NA,0.948928159699606,0.948928159699606,27.4220654454426
"93",11112,Inf,27.7828384399414,27.4112411753337,0.948732261827394,0.948732261827394,NA,NA,NA,0.948732261827394,NA,NA,0.948732261827394,0.948732261827394,27.4161291462847
"94",11126,Inf,27.4742396036784,27.4029645792643,0.948627970697131,0.948627970697131,NA,NA,NA,0.948627970697131,NA,NA,0.948627970697131,0.948627970697131,27.412968809004
"95",11140,Inf,27.4627141316732,27.3947935740153,0.948525854127944,0.948525854127944,NA,NA,NA,0.948525854127944,NA,NA,0.948525854127944,0.948525854127944,27.4098743675135
"96",11242,Inf,27.2944656372071,27.374893544515,0.947990362582519,0.947990362582519,NA,NA,NA,0.947990362582519,NA,NA,0.947990362582519,0.947990362582519,27.3936473509854
"97",11286,Inf,27.6436223347982,27.3524387613933,0.947793306813914,0.947793306813914,NA,NA,NA,0.947793306813914,NA,NA,0.947793306813914,0.947793306813914,27.387675964058
"98",11375,Inf,27.0827346801758,27.3378500111898,0.946949636453114,0.946949636453114,NA,NA,NA,0.946949636453114,NA,NA,0.946949636453114,0.946949636453114,27.3621101955489
"99",11419,Inf,27.5747517903646,27.2965099080404,0.94662175799395,0.94662175799395,NA,NA,NA,0.94662175799395,NA,NA,0.94662175799395,0.94662175799395,27.3521744846652
"100",11463,Inf,27.1981012980143,27.3392384084066,0.94614777340073,0.94614777340073,NA,NA,NA,0.94614777340073,NA,NA,0.94614777340073,0.94614777340073,27.3378113151736
"101",11508,Inf,27.4007965087891,27.3491375732422,0.945749608413153,0.945749608413153,NA,NA,NA,0.945749608413153,NA,NA,0.945749608413153,0.945749608413153,27.3257457094895
"102",11552,Inf,27.3219950358073,27.3352750905355,0.945377530392224,0.945377530392224,NA,NA,NA,0.945377530392224,NA,NA,0.945377530392224,0.945377530392224,27.3144706179462
"103",11640,Inf,27.1574747721354,27.2895037078858,0.944791038868196,0.944791038868196,NA,NA,NA,0.944791038868196,NA,NA,0.944791038868196,0.944791038868196,27.2966981475211
"104",11685,Inf,27.392973836263,27.3057102457683,0.944479781052768,0.944479781052768,NA,NA,NA,0.944479781052768,NA,NA,0.944479781052768,0.944479781052768,27.2872660925081
"105",11729,Inf,27.7044642130534,27.2955277506511,0.944160950520776,0.944160950520776,NA,NA,NA,0.944160950520776,NA,NA,0.944160950520776,0.944160950520776,27.2776045612356
"106",11773,Inf,27.3263743082683,27.2444360605876,0.943937348305258,0.943937348305258,NA,NA,NA,0.943937348305258,NA,NA,0.943937348305258,0.943937348305258,27.270828736523
"107",11818,Inf,27.1950571695964,27.2369143422445,0.943620364118538,0.943620364118538,NA,NA,NA,0.943620364118538,NA,NA,0.943620364118538,0.943620364118538,27.2612231551072
"108",11862,Inf,27.2187260945638,27.226864827474,0.943441529472833,0.943441529472833,NA,NA,NA,0.943441529472833,NA,NA,0.943441529472833,0.943441529472833,27.2558039234192
"109",11906,Inf,27.2604792277018,27.2326550547282,0.943240009800003,0.943240009800003,NA,NA,NA,0.943240009800003,NA,NA,0.943240009800003,0.943240009800003,27.2496972666668
"110",11951,Inf,27.297260538737,27.222819442749,0.942810454661993,0.942810454661993,NA,NA,NA,0.942810454661993,NA,NA,0.942810454661993,0.942810454661993,27.2366804443028
"111",11995,Inf,27.2169687906901,27.1938568623861,0.942403074410634,0.942403074410634,NA,NA,NA,0.942403074410634,NA,NA,0.942403074410634,0.942403074410634,27.224335588201
"112",12039,Inf,27.3397104899089,27.1859070078532,0.942010482857275,0.942010482857275,NA,NA,NA,0.942010482857275,NA,NA,0.942010482857275,0.942010482857275,27.2124388744629
"113",12084,Inf,26.9251113891602,27.1755964660645,0.941728996175954,0.941728996175954,NA,NA,NA,0.941728996175954,NA,NA,0.941728996175954,0.941728996175954,27.2039089750289
"114",12128,Inf,27.2190668741862,27.1061224365235,0.94127787759888,0.94127787759888,NA,NA,NA,0.94127787759888,NA,NA,0.94127787759888,0.94127787759888,27.1902387151176
"115",12172,Inf,27.0598897298177,27.0948792012533,0.940835068086559,0.940835068086559,NA,NA,NA,0.940835068086559,NA,NA,0.940835068086559,0.940835068086559,27.1768202450472
"116",12217,Inf,27.0321543375651,27.0996180216472,0.940575398565666,0.940575398565666,NA,NA,NA,0.940575398565666,NA,NA,0.940575398565666,0.940575398565666,27.1689514716868
"117",12261,Inf,26.8581405639649,27.0967097473145,0.940320456197533,0.940320456197533,NA,NA,NA,0.940320456197533,NA,NA,0.940320456197533,0.940320456197533,27.1612259453798
"118",12305,Inf,27.0914830525716,27.1056800079346,0.939978075519086,0.939978075519086,NA,NA,NA,0.939978075519086,NA,NA,0.939978075519086,0.939978075519086,27.1508507733056
"119",12350,Inf,27.3164077758789,27.1082513173421,0.939732457066297,0.939732457066297,NA,NA,NA,0.939732457066297,NA,NA,0.939732457066297,0.939732457066297,27.1434077898878
"120",12438,Inf,27.2965001424154,27.0967712148031,0.939268031585292,0.939268031585292,NA,NA,NA,0.939268031585292,NA,NA,0.939268031585292,0.939268031585292,27.1293342904634
"121",12482,Inf,27.356223042806,27.1118876393636,0.938894595018557,0.938894595018557,NA,NA,NA,0.938894595018557,NA,NA,0.938894595018557,0.938894595018557,27.1180180308654
"122",12527,Inf,27.3894643147787,27.1137264506022,0.938784817529286,0.938784817529286,NA,NA,NA,0.938784817529286,NA,NA,0.938784817529286,0.938784817529286,27.1146914402814
"123",12571,Inf,27.1719401041667,27.1465073903402,0.938882575931223,0.938882575931223,NA,NA,NA,0.938882575931223,NA,NA,0.938882575931223,0.938882575931223,27.1176538160977
"124",12615,Inf,27.3572250366211,27.1444907887777,0.938988071263793,0.938988071263793,NA,NA,NA,0.938988071263793,NA,NA,0.938988071263793,0.938988071263793,27.1208506443574
"125",12660,Inf,26.9833236694336,27.1669927978516,0.93907010716896,0.93907010716896,NA,NA,NA,0.93907010716896,NA,NA,0.93907010716896,0.93907010716896,27.1233365808776
"126",12748,Inf,27.2892801920573,27.1850336201986,0.939253660693974,0.939253660693974,NA,NA,NA,0.939253660693974,NA,NA,0.939253660693974,0.939253660693974,27.1288988089083
"127",12793,Inf,27.4890508015951,27.1850828297933,0.939384641080806,0.939384641080806,NA,NA,NA,0.939384641080806,NA,NA,0.939384641080806,0.939384641080806,27.1328679115396
"128",12837,Inf,27.1805638631185,27.183569132487,0.939561926361807,0.939561926361807,NA,NA,NA,0.939561926361807,NA,NA,0.939561926361807,0.939561926361807,27.138240192782
"129",12881,Inf,27.1315806070964,27.1456770833334,0.939655790379313,0.939655790379313,NA,NA,NA,0.939655790379313,NA,NA,0.939655790379313,0.939655790379313,27.1410845569489
"130",12926,Inf,27.0888610839844,27.1444631703695,0.939746624073092,0.939746624073092,NA,NA,NA,0.939746624073092,NA,NA,0.939746624073092,0.939746624073092,27.143837093124
"131",13059,Inf,26.8914174397787,27.0733597819011,0.939691392236697,0.939691392236697,NA,NA,NA,0.939691392236697,NA,NA,0.939691392236697,0.939691392236697,27.142163401112
"132",13103,Inf,26.9058039347331,27.082360127767,0.939511149744831,0.939511149744831,NA,NA,NA,0.939511149744831,NA,NA,0.939511149744831,0.939511149744831,27.1367015074191
"133",13147,Inf,27.2142196655274,27.1244579823812,0.939334104154011,0.939334104154011,NA,NA,NA,0.939334104154011,NA,NA,0.939334104154011,0.939334104154011,27.1313364895155
"134",13192,Inf,27.3529017130534,27.1442514801026,0.939099547809944,0.939099547809944,NA,NA,NA,0.939099547809944,NA,NA,0.939099547809944,0.939099547809944,27.1242287215135
"135",13517,Inf,27.3145462036133,27.1398073323568,0.938234113645759,0.938234113645759,NA,NA,NA,0.938234113645759,NA,NA,0.938234113645759,0.938234113645759,27.0980034438109
"136",13620,Inf,27.3618764241537,27.1193072509766,0.937767757508638,0.937767757508638,NA,NA,NA,0.937767757508638,NA,NA,0.937767757508638,0.937767757508638,27.0838714396557
"137",13724,Inf,27.2550216674805,27.1003438822429,0.937099258542984,0.937099258542984,NA,NA,NA,0.937099258542984,NA,NA,0.937099258542984,0.937099258542984,27.0636138952419
"138",13827,Inf,27.0082514444987,27.0471233113607,0.936331359184489,0.936331359184489,NA,NA,NA,0.936331359184489,NA,NA,0.936331359184489,0.936331359184489,27.0403442177118
"139",13991,Inf,26.9729451497396,26.8564463806153,0.934442246919128,0.934442246919128,NA,NA,NA,0.934442246919128,NA,NA,0.934442246919128,0.934442246919128,26.9830983914887
"140",14050,Inf,26.732319132487,26.7715780893962,0.933861607821062,0.933861607821062,NA,NA,NA,0.933861607821062,NA,NA,0.933861607821062,0.933861607821062,26.9655032673049
"141",14110,Inf,26.5034118652344,26.6981339772543,0.933078536494633,0.933078536494633,NA,NA,NA,0.933078536494633,NA,NA,0.933078536494633,0.933078536494633,26.9417738331707
"142",14170,Inf,26.6488764444987,26.7578957366944,0.932339101621769,0.932339101621769,NA,NA,NA,0.932339101621769,NA,NA,0.932339101621769,0.932339101621769,26.9193667158112
"143",14229,Inf,26.8970886230469,26.937600962321,0.931512975611752,0.931512975611752,NA,NA,NA,0.931512975611752,NA,NA,0.931512975611752,0.931512975611752,26.8943325942955
"144",14408,Inf,26.8586466471354,26.8209965006511,0.929360759932182,0.929360759932182,NA,NA,NA,0.929360759932182,NA,NA,0.929360759932182,0.929360759932182,26.8291139373388
"145",14468,Inf,26.8825037638347,26.823316116333,0.928538139626751,0.928538139626751,NA,NA,NA,0.928538139626751,NA,NA,0.928538139626751,0.928538139626751,26.8041860492955
"146",14528,Inf,26.8805506388347,26.8697240193685,0.927811473901108,0.927811473901108,NA,NA,NA,0.927811473901108,NA,NA,0.927811473901108,0.927811473901108,26.7821658757911
"147",14587,Inf,26.9724746704102,26.8354951731364,0.927391233765654,0.927391233765654,NA,NA,NA,0.927391233765654,NA,NA,0.927391233765654,0.927391233765654,26.7694313262319
"148",14647,Inf,26.7213633219401,26.767898610433,0.927066598456149,0.927066598456149,NA,NA,NA,0.927066598456149,NA,NA,0.927066598456149,0.927066598456149,26.7595938926106
"149",14707,Inf,26.8607421875,26.71472752889,0.926812109641917,0.926812109641917,NA,NA,NA,0.926812109641917,NA,NA,0.926812109641917,0.926812109641917,26.7518821103611
"150",15028,Inf,26.6035349527995,26.6579109446208,0.92533272465477,0.92533272465477,NA,NA,NA,0.92533272465477,NA,NA,0.92533272465477,0.92533272465477,26.7070522622658
"151",15121,Inf,26.678982035319,26.6379522450765,0.924361633729366,0.924361633729366,NA,NA,NA,0.924361633729366,NA,NA,0.924361633729366,0.924361633729366,26.6776252645263
"152",15307,Inf,26.6474472045899,26.6058859507243,0.922169284512877,0.922169284512877,NA,NA,NA,0.922169284512877,NA,NA,0.922169284512877,0.922169284512877,26.6111904397841
"153",15400,Inf,26.6437596638998,26.5247715759278,0.921374921816138,0.921374921816138,NA,NA,NA,0.921374921816138,NA,NA,0.921374921816138,0.921374921816138,26.5871188429133
